datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2023-12-26 00:45:25.694347+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\social-tracking-protection-twitter-digest256.sbstore Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\social-tracking-protection-twitter-digest256.sbstore,-
2023-12-26 00:45:25.948474+00:00,Metadata Modification Time,FILE,NTFS USN change,social-tracking-protection-twitter-digest256.sbstore File reference: 245089-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.948474+00:00,Metadata Modification Time,FILE,NTFS USN change,social-tracking-protection-twitter-digest256.vlpset File reference: 245090-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.948474+00:00,Metadata Modification Time,FILE,NTFS USN change,social-tracking-protection-twitter-digest256.vlpset File reference: 245090-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.948474+00:00,Metadata Modification Time,FILE,NTFS USN change,social-tracking-protection-twitter-digest256.vlpset File reference: 245090-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.948474+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\social-tracking-protection-twitter-digest256.sbstore Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\social-tracking-protection-twitter-digest256.sbstore,-
2023-12-26 00:45:25.948474+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\social-tracking-protection-twitter-digest256.vlpset Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\social-tracking-protection-twitter-digest256.vlpset,-
2023-12-26 00:45:25.141513+00:00,Metadata Modification Time,FILE,NTFS USN change,C9A7A7628ECC39290E1F6F546E2F0313F3C0576B File reference: 245092-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.141513+00:00,Metadata Modification Time,FILE,NTFS USN change,C9A7A7628ECC39290E1F6F546E2F0313F3C0576B File reference: 245092-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.141513+00:00,Metadata Modification Time,FILE,NTFS USN change,C9A7A7628ECC39290E1F6F546E2F0313F3C0576B File reference: 245092-1 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.141513+00:00,Metadata Modification Time,FILE,NTFS USN change,social-tracking-protection-twitter-digest256.vlpset File reference: 245090-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.141513+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\C9A7A7628ECC39290E1F6F546E2F0313F3C0576B Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\C9A7A7628ECC39290E1F6F546E2F0313F3C0576B,-
2023-12-26 00:45:25.141513+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\social-tracking-protection-twitter-digest256.vlpset Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\social-tracking-protection-twitter-digest256.vlpset,-
2023-12-26 00:45:25.148117+00:00,Metadata Modification Time,FILE,NTFS USN change,base-email-track-digest256.sbstore File reference: 245093-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.148117+00:00,Metadata Modification Time,FILE,NTFS USN change,base-email-track-digest256.sbstore File reference: 245093-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.148117+00:00,Metadata Modification Time,FILE,NTFS USN change,base-email-track-digest256.sbstore File reference: 245093-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.148117+00:00,Metadata Modification Time,FILE,NTFS USN change,base-email-track-digest256.vlpset File reference: 245094-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.148117+00:00,Metadata Modification Time,FILE,NTFS USN change,base-email-track-digest256.vlpset File reference: 245094-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.148117+00:00,Metadata Modification Time,FILE,NTFS USN change,base-email-track-digest256.vlpset File reference: 245094-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.148117+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\base-email-track-digest256.sbstore Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\base-email-track-digest256.sbstore,-
2023-12-26 00:45:25.148117+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\base-email-track-digest256.sbstore Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\base-email-track-digest256.sbstore,-
2023-12-26 00:45:25.148117+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\base-email-track-digest256.vlpset Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\base-email-track-digest256.vlpset,-
2023-12-26 00:45:25.164392+00:00,Metadata Modification Time,FILE,NTFS USN change,base-email-track-digest256.vlpset File reference: 245094-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.164392+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\base-email-track-digest256.vlpset Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\base-email-track-digest256.vlpset,-
2023-12-26 00:45:25.182505+00:00,Metadata Modification Time,FILE,NTFS USN change,3870112724rsegmnoittet-es.sqlite File reference: 244371-3 Parent file reference: 244370-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.182505+00:00,Metadata Modification Time,FILE,NTFS USN change,3870112724rsegmnoittet-es.sqlite-shm File reference: 244373-3 Parent file reference: 244370-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.182505+00:00,Metadata Modification Time,FILE,NTFS USN change,3870112724rsegmnoittet-es.sqlite-wal File reference: 244372-5 Parent file reference: 244370-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.182505+00:00,Metadata Modification Time,FILE,NTFS USN change,storage.sqlite-journal File reference: 245095-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.182505+00:00,Metadata Modification Time,FILE,NTFS USN change,storage.sqlite-journal File reference: 245095-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.196648+00:00,Metadata Modification Time,FILE,NTFS USN change,storage.sqlite-journal File reference: 245095-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.198614+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.198614+00:00,Metadata Modification Time,FILE,NTFS USN change,AlternateServices.bin File reference: 245078-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.215054+00:00,Metadata Modification Time,FILE,NTFS USN change,storage.sqlite-journal File reference: 245095-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.215054+00:00,Metadata Modification Time,FILE,NTFS USN change,storage.sqlite-journal File reference: 245095-1 Parent file reference: 244337-3 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.267050+00:00,Metadata Modification Time,FILE,NTFS USN change,content-email-track-digest256.sbstore File reference: 245095-2 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.267050+00:00,Metadata Modification Time,FILE,NTFS USN change,content-email-track-digest256.sbstore File reference: 245095-2 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.267050+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\content-email-track-digest256.sbstore Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\content-email-track-digest256.sbstore,-
2023-12-26 00:45:25.283074+00:00,Metadata Modification Time,FILE,NTFS USN change,content-email-track-digest256.sbstore File reference: 245095-2 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.283074+00:00,Metadata Modification Time,FILE,NTFS USN change,content-email-track-digest256.vlpset File reference: 245096-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.283074+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\content-email-track-digest256.sbstore Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\content-email-track-digest256.sbstore,-
2023-12-26 00:45:25.299186+00:00,Metadata Modification Time,FILE,NTFS USN change,content-email-track-digest256.vlpset File reference: 245096-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.299186+00:00,Metadata Modification Time,FILE,NTFS USN change,content-email-track-digest256.vlpset File reference: 245096-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.299186+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\content-email-track-digest256.vlpset Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\content-email-track-digest256.vlpset,-
2023-12-26 00:45:25.317045+00:00,Metadata Modification Time,FILE,NTFS USN change,content-email-track-digest256.vlpset File reference: 245096-1 Parent file reference: 245063-1 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.317045+00:00,Metadata Modification Time,FILE,NTFS USN change,safebrowsing-backup File reference: 245063-1 Parent file reference: 244339-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.317045+00:00,Metadata Modification Time,FILE,NTFS USN change,safebrowsing-backup File reference: 245063-1 Parent file reference: 244339-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.317045+00:00,Metadata Modification Time,FILE,NTFS USN change,safebrowsing-updating File reference: 245063-1 Parent file reference: 244339-3 Update source:  Update reason: USN_REASON_RENAME_OLD_NAME,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.317045+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\content-email-track-digest256.vlpset Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\safebrowsing\content-email-track-digest256.vlpset,-
2023-12-26 00:45:25.335303+00:00,Metadata Modification Time,FILE,NTFS USN change,safebrowsing File reference: 244334-4 Parent file reference: 244339-3 Update source:  Update reason: USN_REASON_RENAME_OLD_NAME,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.335303+00:00,Metadata Modification Time,FILE,NTFS USN change,safebrowsing File reference: 245063-1 Parent file reference: 244339-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.335303+00:00,Metadata Modification Time,FILE,NTFS USN change,safebrowsing File reference: 245063-1 Parent file reference: 244339-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.335303+00:00,Metadata Modification Time,FILE,NTFS USN change,safebrowsing-backup File reference: 245063-1 Parent file reference: 244339-3 Update source:  Update reason: USN_REASON_RENAME_OLD_NAME,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.335303+00:00,Metadata Modification Time,FILE,NTFS USN change,safebrowsing-updating File reference: 244334-4 Parent file reference: 244339-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.335303+00:00,Metadata Modification Time,FILE,NTFS USN change,safebrowsing-updating File reference: 244334-4 Parent file reference: 244339-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.352670+00:00,Metadata Modification Time,FILE,NTFS USN change,google4 File reference: 244384-5 Parent file reference: 244334-4 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.352670+00:00,Metadata Modification Time,FILE,NTFS USN change,safebrowsing-updating File reference: 244334-4 Parent file reference: 244339-3 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.621163+00:00,Metadata Modification Time,FILE,NTFS USN change,CCE64196F1875D3610EA6DAAC70732321BABB1DF File reference: 244334-5 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.621163+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\CCE64196F1875D3610EA6DAAC70732321BABB1DF Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\CCE64196F1875D3610EA6DAAC70732321BABB1DF,-
2023-12-26 00:45:25.655008+00:00,Metadata Modification Time,FILE,NTFS USN change,1e168b49-427f-4dfe-9ceb-13a7a2f6d96d File reference: 245061-3 Parent file reference: 245040-17 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.655008+00:00,Metadata Modification Time,FILE,NTFS USN change,CCE64196F1875D3610EA6DAAC70732321BABB1DF File reference: 244334-5 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.655008+00:00,Metadata Modification Time,FILE,NTFS USN change,CCE64196F1875D3610EA6DAAC70732321BABB1DF File reference: 244334-5 Parent file reference: 244354-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:45:25.655008+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\CCE64196F1875D3610EA6DAAC70732321BABB1DF Type: file,filestat,NTFS:\Users\User\AppData\Local\Mozilla\Firefox\Profiles\my7atezl.default-release\cache2\entries\CCE64196F1875D3610EA6DAAC70732321BABB1DF,-
